user_id,education,experience_years,skills,interests,certification,learning_source,projects_count,dominant_project_domain,target_career
1dbe82d5,Diploma,3,"figma, wireframing, prototyping, css",product strategy,Meta Front-End Developer,online-course,5,design,UI/UX Designer
173360fa,BBA,3,"digital marketing, content writing, seo, excel, copywriting, css",growth marketing,Meta Marketing,workplace,3,marketing,Digital Marketer
1834e7be,MBA,3,"agile, sql, power bi, requirements gathering, networking",business intelligence,CBAP,self-taught,2,business,Business Analyst
9fcb1308,BTech,5,"networking, aws, python, docker, ansible",backend development,,workplace,7,cloud,Cloud Engineer
a45b960f,BTech,7,"cloud computing, bash, linux, docker, terraform, cybersecurity",cloud infrastructure,,online-course,3,cloud,Cloud Engineer
a60b5b71,BCA,5,"jira, data analysis, wireframing, business analysis, agile, roadmapping",business intelligence,,self-taught,8,business,Product Manager
922873b2,BCA,4,"css, next.js, react, html",backend development,,workplace,2,web,Full Stack Developer
37ce57d7,BCA,5,"microservices, java, python, sql",cloud infrastructure,,university,4,web,Backend Developer
c2f1c260,BTech,3,"ethical hacking, cryptography, cybersecurity, bash, penetration testing",cybersecurity,AWS Security,online-course,4,security,Cybersecurity Analyst
7ac7587d,BSc,5,"css, docker, nodejs, typescript, html",frontend development,freeCodeCamp,bootcamp,5,web,Full Stack Developer
ba38c615,Diploma,3,"javascript, flutter, swift",backend development,Flutter Certified,university,2,mobile,Mobile Developer
5ea6158d,MCA,3,"ansible, azure, docker, cloud computing, networking",devops,,university,3,cloud,Cloud Engineer
0cfb8be9,BSc,3,"typescript, nodejs, css, react, sass, javascript",frontend development,,university,2,web,Web Developer
8375d2ab,BCA,3,"microservices, rest apis, python",cloud infrastructure,,online-course,5,web,Backend Developer
0eca2863,MBA,7,"sql, excel, python, power bi, statistics, numpy",data engineering,IBM Data Science,self-taught,7,data,Data Scientist
95acbdff,BTech,0,"sql, rest apis, docker",backend development,Oracle Java,university,2,web,Backend Developer
ee20fd6f,BTech,4,"machine learning, sql, kubernetes, docker, deep learning, python, html",devops,AWS ML Specialty,online-course,3,ml,ML Engineer
9544e29b,BTech,3,"docker, tensorflow, deep learning, mlflow",devops,,bootcamp,5,ml,ML Engineer
270640c6,BSc,5,"docker, cloud computing, google cloud, kubernetes, azure, ansible",devops,Google Cloud Professional,self-taught,4,cloud,Cloud Engineer
208fc7cf,BSc,1,"seo, digital marketing, google analytics, content writing, ads, email marketing",growth marketing,,online-course,4,marketing,Digital Marketer
15d24e2a,Diploma,0,"react, html, figma",mobile development,freeCodeCamp,university,3,web,Web Developer
6b9e362d,BBA,0,"redis, nodejs, postgresql, python, figma",devops,,university,2,web,Backend Developer
17073d16,MCA,2,"deep learning, numpy, data analysis, python",business intelligence,Coursera ML,university,4,data,Data Scientist
74c7dd99,MCA,1,"react, figma, css, html, typescript, javascript",mobile development,Udemy Web Dev,self-taught,4,web,Web Developer
13d2e6f4,MCA,4,"jenkins, terraform, ansible, ci/cd, docker",devops,Kubernetes CKA,university,5,devops,DevOps Engineer
a3c399b4,BCA,7,"wireframing, business analysis, jira, roadmapping, excel, data analysis, javascript",product strategy,PMP,self-taught,4,business,Product Manager
a734d6ea,BSc,3,"firebase, dart, react native, flutter, rest apis",backend development,Apple Swift,online-course,3,mobile,Mobile Developer
cb5a405d,BBA,5,"sql, requirements gathering, process mapping, agile, jira",business intelligence,Microsoft Power BI,self-taught,5,business,Business Analyst
45c013e3,BTech,4,"linux, microservices, rest apis, redis, nodejs, java",devops,,workplace,3,web,Backend Developer
c054c029,BSc,1,"postgresql, python, sql, nodejs, microservices, rest apis",devops,Oracle Java,self-taught,0,none,Backend Developer
c3a11c2f,BTech,5,"terraform, bash, linux, ci/cd",backend development,Azure DevOps,workplace,4,devops,DevOps Engineer
a9950a5f,BTech,3,"linux, prometheus, ansible, ci/cd, terraform",devops,,university,5,devops,DevOps Engineer
6a5b3cab,BSc,2,"rest apis, dart, firebase, react native",mobile development,Flutter Certified,online-course,6,mobile,Mobile Developer
f1023b5b,BCA,6,"sql, data analysis, r, linux",data engineering,Coursera ML,bootcamp,4,data,Data Scientist
12ed46fe,BSc,3,"excel, reporting, data analysis, power bi, python, aws",data engineering,Microsoft Power BI,self-taught,2,data,Data Analyst
029b130b,MBA,3,"agile, process mapping, excel",growth marketing,,university,2,business,Business Analyst
331dcab1,BCA,1,"css, figma, html, webpack",frontend development,,university,0,none,Web Developer
1bd3de01,Diploma,8,"sql, agile, excel, css",business intelligence,,online-course,5,business,Product Manager
6864c48a,MBA,0,"ads, seo, excel, digital marketing, content writing",product strategy,,workplace,1,marketing,Digital Marketer
7c30ec81,MBA,6,"javascript, html, react, sass, css, webpack",ux research,,online-course,5,web,Web Developer
36c7ba96,BBA,4,"docker, git, nodejs, html, user research",frontend development,Meta Front-End Developer,university,3,web,Full Stack Developer
9bdc184f,Diploma,3,"git, react, css, nodejs, typescript, mongodb",frontend development,,workplace,4,web,Full Stack Developer
23cdd522,BTech,3,"aws, docker, terraform, azure, google cloud",devops,,workplace,4,cloud,Cloud Engineer
86c456e0,BSc,1,"mlflow, machine learning, deep learning, tensorflow, linux",devops,DeepLearning.AI,online-course,1,ml,ML Engineer
419a3ff1,BCA,2,"cybersecurity, firewall, ethical hacking, bash, linux",backend development,,university,2,security,Cybersecurity Analyst
2df190c9,MBA,2,"wireframing, jira, agile",growth marketing,,online-course,5,business,Product Manager
dafc1848,BTech,3,"linux, mongodb, html, react, typescript",devops,freeCodeCamp,online-course,3,web,Full Stack Developer
948d770c,MCA,6,"next.js, sql, nodejs, react, agile",devops,,workplace,6,web,Full Stack Developer
96d1ff3a,BCA,6,"content writing, seo, google analytics, power bi, email marketing, social media",growth marketing,Meta Marketing,university,6,marketing,Digital Marketer
079273c8,BSc,4,"sql, python, power bi",data engineering,IBM Data Science,university,4,data,Data Scientist
818f7f59,MBA,6,"copywriting, content writing, sql, digital marketing, email marketing",business intelligence,HubSpot Marketing,university,3,marketing,Digital Marketer
67fcad58,BTech,1,"ansible, cloud computing, kubernetes, docker",devops,Google Cloud Professional,university,3,cloud,Cloud Engineer
ffbdd883,MCA,3,"javascript, next.js, nodejs, react, css, webpack",mobile development,Meta Front-End Developer,workplace,3,web,Web Developer
0af29108,BBA,2,"penetration testing, linux, networking, cybersecurity, firewall",backend development,AWS Security,online-course,2,security,Cybersecurity Analyst
367b61ae,BSc,3,"sass, react, javascript",mobile development,Meta Front-End Developer,university,3,web,Web Developer
d8bff158,BTech,0,"git, html, javascript, mongodb, css",frontend development,,university,2,web,Full Stack Developer
53e4f46c,MCA,2,"adobe xd, design systems, wireframing, figma",ux research,Meta Front-End Developer,university,4,design,UI/UX Designer
9360bfb3,MBA,5,"business analysis, sql, jira, requirements gathering, power bi",business intelligence,Microsoft Power BI,workplace,5,business,Business Analyst
c26f3495,BBA,3,"firebase, kotlin, react native, dart, flutter, ios",mobile development,,self-taught,3,mobile,Mobile Developer
8bbbd0c8,BTech,1,"google analytics, digital marketing, copywriting, html",product strategy,Coursera Marketing,workplace,1,marketing,Digital Marketer
a59d1e2a,Diploma,1,"google analytics, copywriting, content writing, digital marketing, ads",business intelligence,,online-course,1,marketing,Digital Marketer
7707a3d2,BCA,1,"git, next.js, css, typescript, javascript",ux research,,workplace,1,web,Web Developer
0934a134,BSc,5,"bash, docker, kubernetes, linux, ansible",devops,AWS DevOps,university,4,devops,DevOps Engineer
d4e97af9,BSc,1,"css, javascript, webpack, typescript",mobile development,Google UX Design,workplace,0,none,Web Developer
65b389f4,Diploma,2,"css, git, javascript, html, typescript",ux research,,bootcamp,2,web,Web Developer
25830beb,Diploma,3,"business analysis, jira, roadmapping, wireframing, dart",product strategy,,workplace,5,business,Product Manager
24c20293,BTech,5,"java, docker, sql, nodejs, git",cloud infrastructure,AWS Solutions Architect,workplace,3,web,Backend Developer
a230905b,Diploma,0,"javascript, react, next.js, html",ux research,Udemy Web Dev,university,2,web,Web Developer
2d81e617,MCA,8,"roadmapping, excel, business analysis, rest apis",growth marketing,Coursera PM,self-taught,6,business,Product Manager
38f0dbfd,BCA,2,"react native, android, firebase, git",backend development,Flutter Certified,workplace,4,mobile,Mobile Developer
97e6a578,Diploma,4,"terraform, ci/cd, linux, ansible, kubernetes, jenkins",cloud infrastructure,,self-taught,4,devops,DevOps Engineer
0d022f73,BBA,5,"ads, digital marketing, seo, excel",product strategy,,university,5,marketing,Digital Marketer
5662d9f1,MBA,2,"python, statistics, numpy, jira",business intelligence,IBM Data Science,university,4,data,Data Scientist
925860ba,BSc,6,"cryptography, cybersecurity, networking, ethical hacking, penetration testing",cybersecurity,CEH Ethical Hacking,university,7,security,Cybersecurity Analyst
362fd4c4,MBA,3,"html, nodejs, next.js, react, javascript",ux research,Meta Front-End Developer,self-taught,3,web,Web Developer
7da24880,MBA,3,"firebase, ios, react native, javascript, flutter",backend development,,online-course,4,mobile,Mobile Developer
068f852d,Diploma,5,"linux, jenkins, docker, terraform, prometheus, aws",backend development,Azure DevOps,self-taught,6,devops,DevOps Engineer
9387a158,Diploma,0,"android, dart, rest apis, javascript",backend development,,workplace,2,mobile,Mobile Developer
5c4b71ee,BTech,4,"linux, ci/cd, prometheus",cloud infrastructure,Google Cloud Professional,workplace,2,devops,DevOps Engineer
40577fb1,Diploma,3,"pandas, excel, sql, r, data analysis, css",data engineering,Microsoft Power BI,university,3,data,Data Analyst
6be52ed9,BTech,1,"sql, excel, requirements gathering, jira, business analysis",product strategy,CBAP,workplace,2,business,Business Analyst
6c15e05e,Diploma,5,"css, javascript, linux, sql",frontend development,freeCodeCamp,university,4,web,Full Stack Developer
ab063336,BCA,5,"product management, business analysis, okrs, roadmapping, excel, agile",growth marketing,Product School PM,self-taught,8,business,Product Manager
0091d2b1,BBA,9,"javascript, css, linux, html, react, nodejs",devops,Meta Front-End Developer,bootcamp,9,web,Full Stack Developer
bf21078b,BBA,6,"user research, python, excel, wireframing, jira",growth marketing,Coursera PM,self-taught,7,business,Product Manager
93d904d8,Diploma,2,"design systems, adobe xd, prototyping, figma",frontend development,Meta Front-End Developer,university,4,design,UI/UX Designer
c53ea3c5,MCA,4,"cloud computing, google cloud, aws, linux, azure",devops,Azure Fundamentals,university,4,cloud,Cloud Engineer
23d244b6,MBA,3,"linux, cybersecurity, penetration testing",cloud infrastructure,CompTIA Security+,university,4,security,Cybersecurity Analyst
b6c1ac7e,BTech,3,"javascript, git, sql, next.js, nodejs, react",frontend development,freeCodeCamp,online-course,5,web,Full Stack Developer
eca8c926,MCA,4,"redis, mongodb, python, nodejs",cloud infrastructure,,university,2,web,Backend Developer
3e15d4a4,BSc,1,"machine learning, kubernetes, pytorch, docker, tensorflow",data engineering,,university,0,none,ML Engineer
0a5855eb,BTech,3,"git, linux, kubernetes",devops,Google Cloud Professional,workplace,3,devops,DevOps Engineer
53a18f9b,BBA,3,"email marketing, content writing, seo, excel",business intelligence,Google Analytics,university,4,marketing,Digital Marketer
06f76043,BTech,2,"ci/cd, ansible, kubernetes, jenkins, docker",backend development,,university,2,devops,DevOps Engineer
51e880e3,BBA,5,"excel, sql, roadmapping, business analysis, product management",business intelligence,,university,6,business,Product Manager
babd5048,MBA,1,"agile, sql, process mapping",product strategy,PMP,university,3,business,Business Analyst
bc987e75,MCA,8,"terraform, python, docker, google cloud, kubernetes, cloud computing",cloud infrastructure,,online-course,9,cloud,Cloud Engineer
c7752182,BSc,1,"tableau, statistics, excel, power bi, pandas",data engineering,Microsoft Power BI,workplace,3,data,Data Analyst
a84c6dc3,BTech,3,"ethical hacking, python, siem, cybersecurity, networking",backend development,AWS Security,university,2,security,Cybersecurity Analyst
63829e0d,BBA,5,"prometheus, terraform, docker, bash, linux, statistics",cloud infrastructure,Azure DevOps,university,6,devops,DevOps Engineer
036c8aca,BTech,0,"mongodb, python, nodejs",backend development,AWS Solutions Architect,self-taught,0,none,Backend Developer
87d97c83,BBA,5,"sql, javascript, css, react",backend development,Meta Front-End Developer,online-course,5,web,Full Stack Developer
027cdaec,BTech,0,"docker, next.js, sql, nodejs",devops,Meta Front-End Developer,university,0,none,Full Stack Developer
533adc23,BTech,3,"nodejs, rest apis, redis, postgresql, linux, sql",devops,,university,2,web,Backend Developer
a508f5d6,MBA,4,"css, nodejs, docker, mongodb, sql",devops,freeCodeCamp,bootcamp,4,web,Full Stack Developer
20deaa19,BTech,5,"seo, google analytics, digital marketing, content writing, ads",product strategy,Coursera Marketing,workplace,6,marketing,Digital Marketer
547a15e0,BTech,6,"docker, ansible, linux, kubernetes",devops,,university,7,devops,DevOps Engineer
c8f5101d,BCA,4,"react, git, next.js, html",backend development,Udemy Mobile Dev,online-course,4,web,Full Stack Developer
f25e0baf,BBA,5,"sql, nodejs, html, typescript, next.js",backend development,AWS Solutions Architect,university,8,web,Full Stack Developer
7434d37f,Diploma,4,"react, webpack, javascript, nodejs",ux research,Udemy Web Dev,university,4,web,Web Developer
2166d421,MBA,3,"excel, process mapping, agile, requirements gathering",business intelligence,Udemy Web Dev,bootcamp,3,business,Business Analyst
c1d390f0,MBA,1,"ads, digital marketing, seo, content writing",growth marketing,Meta Marketing,university,3,marketing,Digital Marketer
8390483d,MCA,4,"mlflow, tensorflow, linux, spark, pytorch",devops,DeepLearning.AI,university,4,ml,ML Engineer
12864582,Diploma,5,"sql, java, rest apis, postgresql",backend development,Oracle Java,workplace,5,web,Backend Developer
