user_id,education,experience_years,skills,interests,certification,target_career
7820873c,MCA,7,"['c++', 'business']",['business'],Udemy Web Dev,Product Manager
b74f45f4,BSc,10,"['aws', 'machine learning', 'deep learning', 'python', 'sql']",['ai'],Udemy Web Dev,ML Engineer
bc11d5ae,BSc,4,"['aws', 'react', 'java', 'machine learning', 'deep learning', 'python']",['ai'],Coursera ML,ML Engineer
a1ce7979,BTech,9,"['css', 'react', 'tableau', 'javascript', 'python', 'azure']",['web development'],None,Web Developer
23d1618f,MBA,8,"['seo', 'excel']",['marketing'],Udemy Web Dev,Digital Marketer
5731da88,BCA,9,"['figma', 'ui/ux', 'cloud computing', 'azure', 'nodejs', 'data analysis']",['design'],Coursera ML,UI/UX Designer
8726404f,BTech,7,"['react', 'ui/ux', 'machine learning', 'deep learning', 'python']",['ai'],Azure Fundamentals,ML Engineer
0095cf47,BCA,4,"['cybersecurity', 'digital marketing', 'content writing', 'seo', 'html', 'cloud computing', 'azure']",['marketing'],None,Digital Marketer
9d991107,Diploma,9,"['c++', 'figma', 'react', 'html', 'java']",['design'],Azure Fundamentals,UI/UX Designer
2b821954,BTech,1,"['networking', 'deep learning']",['security'],Coursera ML,Cybersecurity Analyst
5d2c9e2c,BCA,4,"['ui/ux', 'javascript', 'machine learning', 'python']",['ai'],Coursera ML,ML Engineer
d24968d9,BTech,0,"['aws', 'javascript', 'deep learning', 'azure', 'data analysis']",['ai'],Udemy Web Dev,Cloud Engineer
32d2c3f6,MBA,9,"['cloud computing', 'html', 'azure']",['ai'],Coursera ML,Cloud Engineer
c597d984,BCA,0,"['product management', 'sql']",['web development'],None,Backend Developer
c9076da2,BCA,3,"['aws', 'cybersecurity', 'cloud computing', 'python', 'azure']",['ai'],Coursera ML,Cloud Engineer
41f9e91a,MBA,10,"['css', 'power bi', 'react', 'seo', 'javascript', 'cloud computing']",['web development'],AWS Certification,Web Developer
a0a86c4c,BCA,2,"['networking', 'cybersecurity', 'figma']",['security'],None,Cybersecurity Analyst
314a57c5,MCA,0,"['digital marketing', 'deep learning', 'content writing']",['marketing'],Azure Fundamentals,Digital Marketer
7a5835d0,Diploma,1,"['css', 'digital marketing', 'cybersecurity']",['security'],Udemy Web Dev,Cybersecurity Analyst
b8391aaa,MCA,1,"['power bi', 'content writing']",['marketing'],None,Digital Marketer
25016c58,BSc,2,"['cybersecurity', 'figma', 'seo', 'content writing', 'ui/ux', 'machine learning']",['design'],Coursera ML,UI/UX Designer
fc15fc69,MCA,9,"['networking', 'aws', 'sql', 'azure']",['ai'],Udemy Web Dev,Cloud Engineer
8e267f39,Diploma,8,"['ui/ux', 'machine learning']",['design'],Coursera ML,UI/UX Designer
35923b0e,MCA,10,"['aws', 'data analysis', 'html', 'networking']",['ai'],Udemy Web Dev,Cloud Engineer
770bbf2c,MCA,8,"['cloud computing', 'seo', 'content writing']",['marketing'],AWS Certification,Digital Marketer
72b03ee5,MCA,10,"['aws', 'cloud computing', 'python', 'figma']",['ai'],AWS Certification,Cloud Engineer
59ee1d12,MCA,6,"['data analysis', 'python']",['ai'],Google Data Analytics,Data Scientist
e6af0208,MCA,8,"['figma', 'product management', 'html', 'cloud computing', 'azure']",['ai'],Coursera ML,Cloud Engineer
cde670d4,MBA,6,"['cybersecurity', 'java', 'javascript', 'excel', 'python', 'nodejs', 'sql']",['web development'],Udemy Web Dev,Backend Developer
3c80172a,MBA,4,"['figma', 'data analysis', 'excel', 'tableau']",['data'],Google Data Analytics,Data Scientist
30b7f9cd,Diploma,2,"['css', 'nodejs', 'html']",['web development'],Google Data Analytics,Web Developer
81fa2e4f,BSc,1,"['product management', 'content writing', 'cloud computing', 'excel', 'business']",['business'],Coursera ML,Product Manager
ca1bc47d,MBA,7,"['nodejs', 'machine learning']",['web development'],Azure Fundamentals,Backend Developer
77634353,MCA,7,"['cybersecurity', 'java']",['security'],Udemy Web Dev,Cybersecurity Analyst
97311f34,BCA,10,"['ui/ux', 'nodejs', 'sql', 'azure']",['web development'],Udemy Web Dev,Backend Developer
1ea7435c,BSc,8,"['ui/ux', 'javascript', 'figma']",['design'],Coursera ML,UI/UX Designer
c8198e1d,BSc,6,"['css', 'power bi', 'seo', 'html', 'ui/ux']",['design'],Azure Fundamentals,UI/UX Designer
af4e537e,BSc,4,"['product management', 'css', 'c++', 'figma']",['business'],Udemy Web Dev,Product Manager
6b43479f,BCA,3,"['power bi', 'aws', 'cybersecurity', 'cloud computing', 'azure']",['security'],Azure Fundamentals,Cybersecurity Analyst
2c7d8ee7,MBA,3,"['css', 'digital marketing', 'content writing', 'html', 'java', 'ui/ux']",['web development'],Google Data Analytics,Web Developer
f3246187,Diploma,10,"['machine learning', 'deep learning', 'figma', 'aws']",['ai'],Udemy Web Dev,ML Engineer
bcedf8e8,MBA,6,"['seo', 'c++', 'excel', 'azure']",['marketing'],None,Digital Marketer
0d62234c,BSc,2,"['nodejs', 'sql']",['web development'],Coursera ML,Backend Developer
f5e36125,MCA,4,['ui/ux'],['design'],AWS Certification,UI/UX Designer
af7a1fad,BSc,3,"['figma', 'content writing', 'azure']",['ai'],AWS Certification,Cloud Engineer
b29f1289,BCA,3,"['css', 'aws', 'react', 'html', 'javascript']",['web development'],Udemy Web Dev,Web Developer
3a9d212f,Diploma,0,"['aws', 'c++', 'product management', 'seo', 'java']",['business'],None,Product Manager
9cd243c2,BSc,10,"['ui/ux', 'machine learning', 'react', 'figma']",['design'],Google Data Analytics,UI/UX Designer
798cfb13,BTech,1,"['ui/ux', 'aws', 'cloud computing', 'azure']",['ai'],Google Data Analytics,Cloud Engineer
7eb3146e,BSc,7,"['react', 'java', 'networking', 'nodejs', 'sql']",['web development'],Google Data Analytics,Backend Developer
d7ead59c,Diploma,4,"['css', 'c++', 'react', 'html', 'javascript']",['web development'],Google Data Analytics,Web Developer
34f081cd,BCA,6,"['aws', 'product management', 'java', 'cloud computing', 'nodejs', 'sql']",['web development'],Azure Fundamentals,Backend Developer
7ef00825,MBA,2,"['content writing', 'java']",['marketing'],AWS Certification,Digital Marketer
a3e8b015,BCA,10,"['css', 'react', 'html', 'javascript', 'networking', 'data analysis']",['web development'],Azure Fundamentals,Web Developer
76944b12,BSc,8,"['css', 'html', 'ui/ux', 'machine learning', 'python', 'data analysis']",['data'],Google Data Analytics,Data Scientist
86ba666c,Diploma,8,"['nodejs', 'aws', 'azure']",['ai'],None,Cloud Engineer
7cfbeef9,MBA,9,"['seo', 'python', 'content writing', 'azure']",['marketing'],Azure Fundamentals,Digital Marketer
02ab9991,BTech,6,"['networking', 'aws', 'power bi', 'azure']",['ai'],Azure Fundamentals,Cloud Engineer
4345cd01,BTech,4,"['ui/ux', 'digital marketing', 'content writing', 'seo']",['marketing'],AWS Certification,Digital Marketer
0d9d565c,MCA,6,"['react', 'machine learning', 'python', 'data analysis', 'sql']",['ai'],Azure Fundamentals,Data Scientist
4a34b92a,BTech,3,"['react', 'tableau', 'python', 'figma']",['design'],Azure Fundamentals,UI/UX Designer
a7a3fef3,BTech,2,"['cybersecurity', 'networking', 'python', 'azure', 'data analysis']",['security'],Udemy Web Dev,Cybersecurity Analyst
a4296c09,Diploma,7,"['ui/ux', 'aws', 'figma']",['design'],Azure Fundamentals,UI/UX Designer
cc5a75e9,BSc,3,"['digital marketing', 'tableau', 'react', 'python', 'data analysis', 'sql']",['ai'],Coursera ML,Data Scientist
5b5153b1,Diploma,2,"['power bi', 'javascript', 'c++', 'azure']",['web development'],Azure Fundamentals,Web Developer
c8328234,BTech,2,"['digital marketing', 'data analysis']",['ai'],Google Data Analytics,Data Scientist
a1b2f5d6,BCA,5,"['cybersecurity', 'content writing', 'java', 'nodejs', 'data analysis', 'sql']",['web development'],Google Data Analytics,Backend Developer
fc82a4dc,MCA,3,"['ui/ux', 'deep learning', 'product management', 'figma']",['design'],None,UI/UX Designer
9dcccc54,Diploma,7,"['product management', 'business', 'excel']",['business'],Azure Fundamentals,Product Manager
7fd9e7db,MCA,4,"['product management', 'nodejs', 'sql', 'java']",['web development'],Google Data Analytics,Backend Developer
c465ecac,Diploma,9,"['digital marketing', 'seo', 'content writing', 'ui/ux', 'azure']",['marketing'],Azure Fundamentals,Digital Marketer
e959f6d8,BCA,3,"['aws', 'figma', 'javascript', 'azure', 'sql']",['ai'],AWS Certification,Cloud Engineer
06793a90,BCA,5,"['machine learning', 'data analysis', 'sql', 'python']",['ai'],Azure Fundamentals,Data Scientist
165fa850,MBA,8,"['nodejs', 'deep learning', 'sql', 'html']",['web development'],Coursera ML,Backend Developer
8e445e3d,BTech,4,"['css', 'aws', 'c++', 'digital marketing', 'content writing', 'cloud computing', 'azure']",['ai'],Azure Fundamentals,Cloud Engineer
5640ac5a,Diploma,9,"['machine learning', 'networking', 'cloud computing', 'excel']",['ai'],None,Cloud Engineer
3ec586ea,MBA,3,"['ui/ux', 'power bi', 'figma']",['design'],Azure Fundamentals,UI/UX Designer
6b968764,BSc,9,"['product management', 'digital marketing', 'java']",['business'],Azure Fundamentals,Product Manager
dfb5ab76,MCA,6,"['aws', 'figma', 'product management', 'javascript', 'excel', 'business']",['business'],Azure Fundamentals,Product Manager
c4b78bc3,MCA,5,"['sql', 'deep learning', 'seo']",['ai'],AWS Certification,ML Engineer
3a3ad9f1,Diploma,6,"['tableau', 'machine learning', 'python', 'data analysis', 'sql']",['data'],Google Data Analytics,Data Scientist
b3e6f064,BTech,6,"['java', 'html', 'javascript', 'machine learning', 'sql']",['web development'],Coursera ML,Backend Developer
175f646b,BCA,4,"['aws', 'cybersecurity', 'product management', 'java', 'javascript']",['security'],Coursera ML,Cybersecurity Analyst
82374b66,BCA,9,"['product management', 'content writing', 'java', 'html']",['marketing'],Coursera ML,Digital Marketer
085bcb74,BTech,4,"['ui/ux', 'power bi', 'figma']",['design'],Udemy Web Dev,UI/UX Designer
6139597d,BCA,6,"['nodejs', 'digital marketing', 'python']",['ai'],Azure Fundamentals,ML Engineer
e21fcfc7,MCA,2,"['aws', 'machine learning', 'python', 'data analysis', 'sql']",['data'],Azure Fundamentals,Data Scientist
418714d2,MCA,8,"['power bi', 'aws', 'machine learning', 'cloud computing', 'azure']",['ai'],Udemy Web Dev,Cloud Engineer
a85d2342,MBA,3,"['aws', 'product management', 'digital marketing', 'tableau', 'excel', 'nodejs', 'business']",['business'],AWS Certification,Product Manager
f630279d,BSc,2,"['css', 'aws', 'react', 'html', 'machine learning']",['web development'],Coursera ML,Web Developer
d47371f9,BTech,1,"['deep learning', 'data analysis']",['data'],Udemy Web Dev,Data Scientist
0518a6bc,MBA,10,"['product management', 'java', 'python', 'nodejs', 'sql']",['web development'],AWS Certification,Backend Developer
4b0bbf7f,Diploma,9,"['power bi', 'content writing', 'machine learning', 'deep learning', 'python', 'azure', 'excel']",['ai'],Udemy Web Dev,ML Engineer
10aae68f,BSc,2,"['ui/ux', 'aws']",['design'],AWS Certification,UI/UX Designer
d7338f24,MBA,5,"['cybersecurity', 'html']",['security'],None,Cybersecurity Analyst
e5e51f78,BSc,5,"['aws', 'seo', 'networking', 'cloud computing', 'azure']",['security'],Google Data Analytics,Cybersecurity Analyst
a3bf5289,MCA,2,"['digital marketing', 'content writing', 'seo', 'ui/ux', 'machine learning']",['marketing'],Google Data Analytics,Digital Marketer
99d3f077,MBA,9,"['cybersecurity', 'digital marketing', 'seo', 'content writing', 'ui/ux', 'machine learning', 'nodejs']",['marketing'],Azure Fundamentals,Digital Marketer
698b23c2,BSc,0,"['cybersecurity', 'digital marketing', 'seo', 'networking', 'deep learning']",['security'],Azure Fundamentals,Cybersecurity Analyst
4d3394bc,Diploma,2,"['machine learning', 'seo', 'python']",['ai'],Azure Fundamentals,Data Scientist
ef347030,BTech,4,"['nodejs', 'deep learning', 'data analysis', 'python']",['ai'],Azure Fundamentals,Data Scientist
c3ce9d67,MCA,10,"['css', 'aws', 'c++', 'product management', 'java']",['ai'],Udemy Web Dev,ML Engineer
6ded77de,BSc,7,"['seo', 'java']",['web development'],Coursera ML,Backend Developer
8db9f831,MCA,9,"['digital marketing', 'seo', 'content writing']",['marketing'],Azure Fundamentals,Digital Marketer
d0ada632,BTech,5,"['digital marketing', 'deep learning', 'seo']",['marketing'],Azure Fundamentals,Digital Marketer
acaa20ab,Diploma,5,"['java', 'ui/ux', 'machine learning', 'python', 'data analysis']",['ai'],None,Data Scientist
5c7e3586,Diploma,4,"['product management', 'react', 'java', 'excel', 'nodejs']",['business'],Coursera ML,Product Manager
1868bb20,BCA,10,"['aws', 'deep learning', 'azure', 'figma']",['ai'],Azure Fundamentals,ML Engineer
097b85bd,MCA,0,"['nodejs', 'aws', 'data analysis', 'excel']",['ai'],Google Data Analytics,ML Engineer
d7a7c1a9,MCA,3,"['data analysis', 'seo', 'content writing']",['marketing'],Udemy Web Dev,Digital Marketer
cbb5ed6d,MBA,8,"['power bi', 'aws', 'content writing', 'javascript', 'cloud computing', 'azure']",['ai'],AWS Certification,Cloud Engineer
f36f47c9,BSc,5,"['digital marketing', 'seo', 'c++', 'content writing']",['marketing'],Azure Fundamentals,Digital Marketer
b9946cff,Diploma,2,"['aws', 'digital marketing', 'seo', 'content writing', 'javascript', 'excel', 'azure']",['marketing'],Udemy Web Dev,Digital Marketer
5106090d,Diploma,0,"['power bi', 'data analysis']",['ai'],Coursera ML,Data Scientist
5de47301,BCA,1,"['css', 'sql', 'cybersecurity']",['security'],Azure Fundamentals,Cybersecurity Analyst
cc5b73ee,BTech,9,"['aws', 'cloud computing', 'python', 'tableau']",['ai'],Azure Fundamentals,Cloud Engineer
7b14ed4e,BTech,10,"['aws', 'javascript', 'networking', 'cloud computing', 'azure']",['ai'],Coursera ML,Cloud Engineer
9adcf578,BCA,0,"['aws', 'python', 'cybersecurity']",['security'],Coursera ML,Cybersecurity Analyst
dbed9638,MCA,1,"['power bi', 'aws', 'digital marketing', 'seo', 'content writing']",['marketing'],None,Digital Marketer
02d8cab2,BCA,8,"['tableau', 'cybersecurity']",['security'],Coursera ML,Cybersecurity Analyst
0ca28f0b,BTech,9,"['content writing', 'java', 'ui/ux', 'nodejs', 'sql']",['web development'],Azure Fundamentals,Backend Developer
98eb4bef,BCA,0,"['css', 'aws', 'cybersecurity', 'html', 'data analysis']",['ai'],Google Data Analytics,ML Engineer
7e642211,Diploma,7,"['css', 'machine learning', 'cybersecurity', 'azure']",['ai'],None,ML Engineer
8d898b27,MBA,5,"['product management', 'machine learning', 'business', 'azure']",['business'],AWS Certification,Product Manager
0e31614a,MCA,0,"['digital marketing', 'deep learning', 'content writing', 'java']",['marketing'],Coursera ML,Digital Marketer
dd47e7ff,Diploma,5,"['javascript', 'nodejs', 'java', 'html']",['web development'],Google Data Analytics,Backend Developer
7f554935,BTech,1,"['product management', 'seo', 'content writing', 'networking', 'deep learning']",['marketing'],Azure Fundamentals,Digital Marketer
2dd055e2,MBA,5,"['css', 'digital marketing', 'react', 'html', 'javascript', 'networking', 'excel']",['web development'],Azure Fundamentals,Web Developer
114b9f15,BCA,4,"['aws', 'c++', 'figma', 'react', 'ui/ux', 'deep learning']",['design'],Azure Fundamentals,UI/UX Designer
96ca644a,BTech,5,"['nodejs', 'aws', 'python']",['ai'],Udemy Web Dev,ML Engineer
23484573,MCA,7,"['figma', 'content writing', 'cloud computing', 'azure', 'data analysis']",['ai'],Google Data Analytics,Cloud Engineer
45f284d2,MBA,3,"['figma', 'product management', 'ui/ux', 'networking', 'deep learning']",['ai'],Azure Fundamentals,ML Engineer
f06d206b,Diploma,6,"['machine learning', 'react', 'sql', 'content writing']",['ai'],Google Data Analytics,Data Scientist
00e89372,BTech,7,"['product management', 'content writing']",['marketing'],Google Data Analytics,Digital Marketer
42a3cadd,BCA,9,"['machine learning', 'java']",['data'],Google Data Analytics,Data Scientist
6cefec6e,MCA,1,"['product management', 'javascript', 'azure']",['ai'],Google Data Analytics,Cloud Engineer
6d9f768e,MBA,0,"['html', 'cybersecurity', 'azure']",['security'],AWS Certification,Cybersecurity Analyst
6a13867f,BCA,5,"['digital marketing', 'data analysis', 'python']",['data'],None,Data Scientist
c81b3fd6,BSc,3,"['aws', 'cybersecurity', 'digital marketing', 'cloud computing', 'python', 'azure']",['ai'],Coursera ML,Cloud Engineer
8bbfada6,BCA,9,"['c++', 'digital marketing', 'seo', 'content writing', 'ui/ux', 'deep learning', 'sql']",['marketing'],Udemy Web Dev,Digital Marketer
6dd9952c,BCA,3,"['css', 'aws', 'c++', 'html', 'ui/ux']",['design'],AWS Certification,UI/UX Designer
a28adba2,MBA,8,"['aws', 'tableau', 'networking', 'cloud computing', 'azure', 'sql']",['ai'],Udemy Web Dev,Cloud Engineer
6c3366b3,BSc,5,"['cybersecurity', 'product management', 'content writing', 'python', 'data analysis', 'sql']",['data'],Coursera ML,Data Scientist
dac1fe61,BSc,6,"['power bi', 'css', 'c++', 'java', 'networking']",['security'],AWS Certification,Cybersecurity Analyst
3ccfd619,Diploma,1,"['power bi', 'aws', 'c++']",['ai'],Google Data Analytics,Cloud Engineer
04da1b5b,Diploma,9,"['ui/ux', 'nodejs', 'python', 'figma']",['design'],Coursera ML,UI/UX Designer
1c787933,BSc,10,"['machine learning', 'sql', 'excel']",['web development'],Azure Fundamentals,Backend Developer
f713499e,BTech,6,"['css', 'react', 'seo', 'html', 'javascript', 'machine learning']",['web development'],Coursera ML,Web Developer
25adbe2b,BSc,3,"['javascript', 'java', 'azure']",['web development'],Coursera ML,Backend Developer
